system_id,institution_id,institution_size,student_population,system_type,system_age,lines_of_code,cyclomatic_complexity,function_points,external_dependencies,api_connections,database_links,response_time_ms,throughput_rps,resource_utilization,data_volume_gb,peak_load_users,annual_maintenance_cost,critical_level,compliance_requirements,documentation
SYS_0089,INST_14,Small,2376,Learning Management,11,238258,24,296,48,22,13,422,185,0.39,1711,1903,71745,Medium,GDPR,"
System ID: SYS_0089
Type: Learning Management System (LMS)
Institution: INST_14
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 11 years
- Code Base: 238258 lines of code
- Complexity Score: 24
Performance Metrics:
- Average Response Time: 422ms
- Peak Load: 1903 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0090,INST_9,Large,28135,Learning Management,7,422611,29,432,42,5,4,492,243,0.87,4030,1571,16947,High,None,"
System ID: SYS_0090
Type: Learning Management System (LMS)
Institution: INST_9
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 7 years
- Code Base: 422611 lines of code
- Complexity Score: 29
Performance Metrics:
- Average Response Time: 492ms
- Peak Load: 1571 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Limited scalability"
SYS_0091,INST_28,Medium,13969,Student Information,9,846862,71,605,34,26,3,828,71,0.67,5888,5045,95016,Low,GDPR,"
System ID: SYS_0091
Type: Student Information System (SIS)
Institution: INST_28
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 9 years
- Code Base: 846862 lines of code
- Complexity Score: 71
Performance Metrics:
- Average Response Time: 828ms
- Peak Load: 5045 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0092,INST_23,Large,48359,Learning Management,10,396240,68,134,40,26,3,597,95,0.75,2411,5746,63152,Medium,None,"
System ID: SYS_0092
Type: Learning Management System (LMS)
Institution: INST_23
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 10 years
- Code Base: 396240 lines of code
- Complexity Score: 68
Performance Metrics:
- Average Response Time: 597ms
- Peak Load: 5746 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Memory leaks under heavy load"
SYS_0093,INST_41,Large,35727,Finance,6,127762,80,175,40,27,3,378,120,0.41,1979,9270,40292,Medium,Both,
SYS_0094,INST_11,Medium,14189,Finance,5,950544,67,801,21,30,7,426,285,0.85,628,5592,44899,Low,Both,
SYS_0095,INST_32,Large,28235,Student Information,7,950575,69,542,49,11,8,894,230,0.45,8080,6446,26688,Medium,None,"
System ID: SYS_0095
Type: Student Information System (SIS)
Institution: INST_32
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 7 years
- Code Base: 950575 lines of code
- Complexity Score: 69
Performance Metrics:
- Average Response Time: 894ms
- Peak Load: 6446 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0096,INST_29,Large,31503,Research Management,11,569697,54,728,33,11,18,130,452,0.7,1031,6316,56279,High,FERPA,
SYS_0097,INST_35,Medium,10565,HR,7,748467,69,740,5,20,18,225,224,0.39,104,2066,59106,Low,FERPA,
SYS_0098,INST_21,Large,43207,Student Information,12,997445,68,404,32,24,7,209,153,0.56,6653,2611,65703,Low,None,"
System ID: SYS_0098
Type: Student Information System (SIS)
Institution: INST_21
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 997445 lines of code
- Complexity Score: 68
Performance Metrics:
- Average Response Time: 209ms
- Peak Load: 2611 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Limited scalability"
SYS_0099,INST_35,Large,41650,Learning Management,9,824900,38,698,6,17,2,738,471,0.79,3512,2832,37879,High,Both,"
System ID: SYS_0099
Type: Learning Management System (LMS)
Institution: INST_35
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 9 years
- Code Base: 824900 lines of code
- Complexity Score: 38
Performance Metrics:
- Average Response Time: 738ms
- Peak Load: 2832 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Integration bottlenecks"
SYS_0100,INST_37,Large,44675,Student Information,3,405788,81,124,39,20,18,844,455,0.68,2598,3893,10217,Medium,None,"
System ID: SYS_0100
Type: Student Information System (SIS)
Institution: INST_37
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 3 years
- Code Base: 405788 lines of code
- Complexity Score: 81
Performance Metrics:
- Average Response Time: 844ms
- Peak Load: 3893 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Data synchronization delays"
SYS_0101,INST_10,Small,2961,HR,14,558626,28,392,45,7,5,258,412,0.69,141,1670,93345,Low,Both,
SYS_0102,INST_10,Small,2837,Finance,6,928999,76,950,11,11,4,345,205,0.86,862,1424,48866,Low,Both,
SYS_0103,INST_44,Medium,6942,Finance,14,875656,81,655,22,26,12,771,50,0.38,705,6448,74440,Low,None,
SYS_0104,INST_50,Medium,14792,HR,11,414179,31,841,38,9,5,844,487,0.38,794,4271,91247,Medium,GDPR,
SYS_0105,INST_43,Large,21201,Student Information,13,677375,74,205,26,23,3,458,365,0.79,7752,1648,66446,High,FERPA,"
System ID: SYS_0105
Type: Student Information System (SIS)
Institution: INST_43
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 13 years
- Code Base: 677375 lines of code
- Complexity Score: 74
Performance Metrics:
- Average Response Time: 458ms
- Peak Load: 1648 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
SYS_0106,INST_48,Small,4360,Learning Management,7,283661,49,733,33,29,14,736,326,0.39,4674,9943,22953,Medium,GDPR,"
System ID: SYS_0106
Type: Learning Management System (LMS)
Institution: INST_48
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 7 years
- Code Base: 283661 lines of code
- Complexity Score: 49
Performance Metrics:
- Average Response Time: 736ms
- Peak Load: 9943 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Data synchronization delays"
SYS_0107,INST_44,Medium,12568,HR,14,360205,38,305,36,24,4,413,341,0.79,415,8662,59417,High,FERPA,
SYS_0108,INST_35,Small,3855,HR,13,65639,69,850,40,10,20,181,273,0.82,974,7867,45754,Low,None,
SYS_0109,INST_32,Small,2835,Learning Management,7,532771,73,176,5,7,16,461,423,0.57,3637,8641,76831,High,None,"
System ID: SYS_0109
Type: Learning Management System (LMS)
Institution: INST_32
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 7 years
- Code Base: 532771 lines of code
- Complexity Score: 73
Performance Metrics:
- Average Response Time: 461ms
- Peak Load: 8641 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Data synchronization delays"
SYS_0110,INST_5,Large,49920,Student Information,6,693730,72,139,29,19,16,126,330,0.83,2070,9456,60137,Low,Both,"
System ID: SYS_0110
Type: Student Information System (SIS)
Institution: INST_5
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 6 years
- Code Base: 693730 lines of code
- Complexity Score: 72
Performance Metrics:
- Average Response Time: 126ms
- Peak Load: 9456 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0111,INST_18,Large,46935,Finance,10,281689,57,943,27,7,14,109,106,0.45,1913,3825,68720,Low,GDPR,
SYS_0112,INST_23,Medium,14626,Research Management,15,55273,52,302,43,8,4,532,303,0.53,476,9285,46110,High,None,
SYS_0113,INST_24,Medium,13823,Learning Management,15,685345,44,559,35,23,16,388,253,0.32,551,1613,49711,Medium,None,"
System ID: SYS_0113
Type: Learning Management System (LMS)
Institution: INST_24
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 685345 lines of code
- Complexity Score: 44
Performance Metrics:
- Average Response Time: 388ms
- Peak Load: 1613 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Limited scalability"
SYS_0114,INST_38,Large,30966,Student Information,7,149040,78,563,11,29,9,718,239,0.39,6134,9659,36909,Medium,FERPA,"
System ID: SYS_0114
Type: Student Information System (SIS)
Institution: INST_38
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 7 years
- Code Base: 149040 lines of code
- Complexity Score: 78
Performance Metrics:
- Average Response Time: 718ms
- Peak Load: 9659 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0115,INST_24,Medium,6110,Student Information,11,379182,47,571,47,18,16,353,274,0.42,8778,8717,62104,Medium,None,"
System ID: SYS_0115
Type: Student Information System (SIS)
Institution: INST_24
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 11 years
- Code Base: 379182 lines of code
- Complexity Score: 47
Performance Metrics:
- Average Response Time: 353ms
- Peak Load: 8717 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Limited scalability"
SYS_0116,INST_50,Medium,11829,Learning Management,6,902372,76,224,17,16,9,230,198,0.58,1293,8938,41563,High,GDPR,"
System ID: SYS_0116
Type: Learning Management System (LMS)
Institution: INST_50
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 6 years
- Code Base: 902372 lines of code
- Complexity Score: 76
Performance Metrics:
- Average Response Time: 230ms
- Peak Load: 8938 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Integration bottlenecks"
SYS_0117,INST_1,Small,4116,Student Information,5,605321,83,974,40,30,3,939,247,0.72,6717,1673,46757,Low,FERPA,"
System ID: SYS_0117
Type: Student Information System (SIS)
Institution: INST_1
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 5 years
- Code Base: 605321 lines of code
- Complexity Score: 83
Performance Metrics:
- Average Response Time: 939ms
- Peak Load: 1673 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0118,INST_36,Large,25885,Student Information,9,133496,42,805,42,8,14,382,125,0.86,1085,6893,62016,Medium,None,"
System ID: SYS_0118
Type: Student Information System (SIS)
Institution: INST_36
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 9 years
- Code Base: 133496 lines of code
- Complexity Score: 42
Performance Metrics:
- Average Response Time: 382ms
- Peak Load: 6893 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0119,INST_1,Small,4144,Student Information,5,909765,75,567,8,22,6,344,426,0.47,2803,7434,86837,High,FERPA,"
System ID: SYS_0119
Type: Student Information System (SIS)
Institution: INST_1
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 5 years
- Code Base: 909765 lines of code
- Complexity Score: 75
Performance Metrics:
- Average Response Time: 344ms
- Peak Load: 7434 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0120,INST_5,Small,2087,Research Management,3,614842,82,904,7,12,17,406,161,0.78,1152,5029,86263,Medium,Both,
SYS_0121,INST_42,Large,26442,HR,15,179536,52,453,18,18,13,433,70,0.72,998,6843,63010,High,None,
SYS_0122,INST_46,Medium,6044,Finance,7,211853,56,401,45,20,20,278,197,0.63,1643,3312,48716,Medium,None,
SYS_0123,INST_42,Medium,13601,Research Management,7,109013,63,718,30,26,8,827,464,0.82,718,9108,64679,High,None,
SYS_0124,INST_15,Large,18402,Student Information,8,120858,56,697,48,7,16,134,60,0.73,1039,6732,60805,Medium,Both,"
System ID: SYS_0124
Type: Student Information System (SIS)
Institution: INST_15
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 8 years
- Code Base: 120858 lines of code
- Complexity Score: 56
Performance Metrics:
- Average Response Time: 134ms
- Peak Load: 6732 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- High response time during peak periods"
SYS_0125,INST_29,Small,1668,Research Management,7,614644,76,634,30,9,15,119,235,0.57,1452,2154,23166,Medium,FERPA,
SYS_0126,INST_31,Small,1767,Research Management,12,288639,54,579,25,21,13,811,446,0.64,1267,9132,59199,Low,GDPR,
SYS_0127,INST_7,Large,18244,Student Information,4,539653,93,296,24,5,18,442,372,0.84,2715,3523,33255,High,GDPR,"
System ID: SYS_0127
Type: Student Information System (SIS)
Institution: INST_7
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 4 years
- Code Base: 539653 lines of code
- Complexity Score: 93
Performance Metrics:
- Average Response Time: 442ms
- Peak Load: 3523 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
